"","X","p25","sex","age1","y1v12","y1v19","y1v38","y1v55","y1v102","y1v117","y1v152","y1v168","y1v169","y1v170","y1v171","y1v179","y1v180","y1v190","y1v198","y1v210","usroriginalnonemissing","nysid","LgMarijFreq","DmgSchlPropPrev","MotorTheftPrev","TheftOver50Prev","CarriedWeaponPrev","AttackPrev","CheatingPrev","LoudUnrulyPrev","SoldHardDrgsPrev","AvoidPayingPrev","Stolen5to50Prev","SkipPrev","VarietyScore","ObscenePhonePrev","VarietyScore2","LnVarietyScore2","ethn3"
"756",1358,1,2,14,5,4,2,1,2,1,5,5,2,5,1,1,4,2,4,3,"Urban",612702,1.098612289,0,1,0,0,0,1,1,0,0,1,1,5,1,6,1.945910149,1
"757",1359,1,2,14,5,5,2,1,3,1,5,4,2,3,4,3,4,3,4,2,"Suburban",318602,1.098612289,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1
"758",1360,1,2,14,5,5,2,1,4,4,5,5,2,5,5,2,3,3,4,1,"Suburban",787704,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"759",1362,1,2,14,5,4,2,3,1,1,5,5,2,4,5,4,4,2,4,1,"Suburban",119802,1.098612289,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"760",1363,1,2,14,5,4,2,3,1,2,4,4,2,5,5,3,4,2,4,1,"Urban",559203,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1
"761",1364,1,2,14,5,5,2,3,2,1,4,4,2,3,5,4,4,1,4,1,"Suburban",137002,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1.386294361,1
"762",1366,1,2,14,5,4,2,3,2,1,5,5,2,4,5,4,4,3,4,1,"Rural",476202,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"763",1368,1,2,14,5,2,2,3,2,2,4,4,2,4,4,3,4,2,3,1,"Urban",753802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"764",1371,1,2,14,5,5,2,3,2,2,5,5,2,5,4,4,4,3,4,1,"Urban",567402,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"765",1372,1,2,14,5,5,2,3,2,2,5,5,2,5,5,2,2,1,4,1,"Suburban",617502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"766",1373,1,2,14,5,3,2,3,2,2,5,5,2,5,5,4,4,1,4,2,"Urban",636502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"767",1374,1,2,14,5,4,2,3,2,4,4,5,2,5,4,4,2,1,4,1,"Urban",657103,1.098612289,1,1,0,0,0,1,1,0,0,0,1,5,1,6,1.945910149,1
"768",1376,1,2,14,5,4,2,3,4,2,4,4,2,4,5,4,4,1,4,1,"Suburban",610402,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"769",1378,1,2,14,5,5,2,5,1,1,5,5,1,5,5,1,4,3,4,1,"Suburban",236302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"770",1379,1,2,14,5,4,2,5,1,1,5,5,1,5,5,2,4,2,4,1,"Urban",794802,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"771",1380,1,2,14,5,4,2,5,2,1,4,5,2,5,5,4,4,2,4,1,"Suburban",203602,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1.386294361,1
"772",1382,1,2,14,5,5,2,5,2,2,4,4,3,4,4,2,4,2,4,1,"Suburban",145402,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"773",1385,1,2,14,5,4,2,5,2,2,5,5,3,4,4,4,4,3,4,1,"Suburban",318502,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"774",1386,1,2,14,5,3,2,5,2,3,5,5,3,4,4,4,4,1,4,1,"Urban",638104,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
"775",1387,1,2,14,5,4,2,5,3,1,5,5,2,3,4,2,4,1,4,1,"Urban",673702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3
"776",1389,1,2,14,5,3,2,5,3,2,5,5,3,3,5,2,4,1,4,2,"Rural",473703,1.945910149,0,1,0,0,0,1,0,0,1,0,1,4,0,4,1.609437912,1
"777",1392,1,2,14,5,2,2,5,4,2,5,5,4,2,4,2,4,1,4,2,"Suburban",174202,1.098612289,1,1,0,0,0,1,1,0,1,0,1,6,0,6,1.945910149,1
"778",1399,1,2,15,1,5,2,3,2,2,5,5,5,4,5,2,1,3,4,1,"Rural",483802,0,0,1,1,0,0,1,0,0,1,0,1,5,0,5,1.791759469,2
"779",1400,1,2,15,1,5,2,5,5,5,4,1,4,1,2,4,3,1,1,1,"Rural",79702,5.774551546,1,1,0,0,0,1,1,0,1,0,1,6,0,6,1.945910149,2
"780",1402,1,2,15,2,3,2,1,2,4,4,4,2,2,4,1,4,1,4,1,"Suburban",610102,4.762173935,1,1,0,0,0,0,0,0,0,0,1,3,0,3,1.386294361,1
"781",1404,1,2,15,2,4,2,3,2,3,4,2,4,1,2,2,4,1,4,1,"Suburban",294802,1.098612289,0,1,0,1,0,1,0,0,0,1,0,4,0,4,1.609437912,1
"782",1406,1,2,15,2,2,2,5,2,2,5,5,2,5,5,4,3,1,3,2,"Urban",628403,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1
"783",1407,1,2,15,3,5,1,1,1,1,5,5,1,5,5,4,4,1,4,1,"Rural",213502,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,3
"784",1409,1,2,15,3,5,2,1,1,1,5,5,1,5,5,4,4,2,4,1,"Urban",675003,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"785",1410,1,2,15,3,5,2,1,2,1,5,5,3,5,5,1,2,2,4,1,"Urban",666702,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"786",1411,1,2,15,3,5,2,1,2,2,5,5,1,5,5,4,3,2,4,1,"Suburban",233002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"787",1412,1,2,15,3,3,2,1,2,2,5,5,2,5,5,2,2,3,4,1,"Suburban",377302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"788",1413,1,2,15,3,5,2,1,2,2,5,5,3,4,5,4,4,3,4,1,"Urban",598202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"789",1414,1,2,15,3,5,2,3,1,1,5,4,3,3,4,4,4,3,4,1,"Suburban",295802,0,0,1,0,0,0,0,1,0,0,0,1,3,1,4,1.609437912,1
"790",1416,1,2,15,3,5,2,3,2,2,5,5,2,5,5,3,3,2,4,1,"Rural",192802,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"791",1421,1,2,15,3,3,2,5,4,2,5,4,3,4,4,3,3,3,4,1,"Suburban",115202,0,0,1,0,0,1,1,0,0,1,0,1,5,0,5,1.791759469,1
"792",1422,1,2,15,4,4,1,1,2,2,4,4,3,4,4,4,2,2,3,2,"Suburban",718204,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"793",1425,1,2,15,4,5,2,1,2,2,4,4,2,4,4,4,3,1,4,1,"Suburban",344403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"794",1426,1,2,15,4,5,2,1,2,2,4,5,2,4,4,3,3,3,4,1,"Suburban",298803,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"795",1427,1,2,15,4,5,2,1,2,2,4,5,3,4,5,2,4,1,4,1,"Suburban",201602,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"796",1428,1,2,15,4,5,2,1,2,2,5,5,2,5,5,4,4,3,4,1,"Suburban",203102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"797",1429,1,2,15,4,4,2,1,2,3,4,4,2,4,4,4,4,2,4,1,"Rural",235204,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"798",1431,1,2,15,4,5,2,3,1,1,5,5,1,5,5,1,3,1,4,1,"Suburban",238102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"799",1432,1,2,15,4,5,2,3,1,1,5,5,2,5,5,4,4,3,4,1,"Rural",287803,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"800",1433,1,2,15,4,5,2,3,1,2,5,3,3,3,4,4,4,1,4,1,"Suburban",538102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"801",1435,1,2,15,4,4,2,3,2,1,5,4,2,4,5,4,4,2,4,2,"Suburban",91402,1.098612289,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"802",1436,1,2,15,4,4,2,3,2,1,5,5,2,4,5,4,4,2,4,1,"Rural",281203,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,1.386294361,1
"803",1437,1,2,15,4,5,2,3,2,1,5,5,2,5,4,3,3,2,4,1,"Suburban",2702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"804",1438,1,2,15,4,3,2,3,2,2,4,2,2,2,4,3,4,2,3,2,"Suburban",202403,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"805",1439,1,2,15,4,5,2,3,2,2,4,4,3,4,4,4,4,1,4,2,"Urban",719802,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"806",1440,1,2,15,4,4,2,3,2,2,4,5,2,5,4,2,2,2,4,1,"Suburban",119805,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"807",1441,1,2,15,4,4,2,3,2,2,5,4,2,4,5,3,3,3,4,1,"Urban",635902,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"808",1442,1,2,15,4,4,2,3,2,2,5,4,3,2,4,4,4,2,4,2,"Suburban",484202,3.135494216,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"809",1443,1,2,15,4,5,2,3,2,2,5,5,2,5,5,4,3,1,4,1,"Urban",134204,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"810",1444,1,2,15,4,5,2,3,2,2,5,5,3,5,5,1,2,3,4,1,"Suburban",766403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"811",1445,1,2,15,4,5,2,3,2,2,5,5,3,5,5,2,3,2,4,1,"Rural",198802,0,0,1,0,0,0,0,1,0,1,0,0,3,0,3,1.386294361,1
"812",1446,1,2,15,4,3,2,3,2,2,5,5,4,5,5,4,4,3,4,1,"Suburban",30103,0,1,1,0,0,0,1,0,0,0,0,1,4,0,4,1.609437912,1
"813",1447,1,2,15,4,3,2,3,3,3,5,4,3,2,4,4,4,1,3,3,"Suburban",221104,0,0,1,0,0,0,1,1,0,1,1,1,6,0,6,1.945910149,1
"814",1448,1,2,15,4,3,2,3,4,1,4,4,4,3,4,2,3,3,4,2,"Suburban",51903,1.945910149,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"815",1451,1,2,15,4,4,2,3,4,2,4,4,2,4,5,2,3,1,4,1,"Suburban",262502,0,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1
"816",1452,1,2,15,4,3,2,3,4,2,5,4,3,3,4,4,4,1,4,1,"Suburban",51702,1.945910149,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"817",1453,1,2,15,4,2,2,3,4,3,4,3,4,2,3,3,4,2,3,3,"Suburban",317804,3.526360525,1,1,0,0,0,1,0,0,1,0,1,5,0,5,1.791759469,1
"818",1456,1,2,15,4,4,2,5,3,2,5,3,4,3,3,4,2,1,4,2,"Suburban",536802,0,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1
"819",1457,1,2,15,4,5,2,5,4,1,4,5,1,5,5,2,2,1,3,2,"Urban",579003,1.098612289,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1
"820",1459,1,2,15,5,4,1,3,2,1,5,5,2,5,5,4,4,3,4,2,"Urban",728402,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"821",1462,1,2,15,5,5,1,3,2,2,5,4,1,4,4,4,4,2,4,1,"Suburban",539902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"822",1465,1,2,15,5,4,1,5,2,1,5,5,1,5,5,4,4,1,4,2,"Urban",689002,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"823",1466,1,2,15,5,5,1,5,2,2,4,5,5,5,5,4,4,1,4,1,"Rural",438702,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,2
"824",1469,1,2,15,5,4,2,1,2,2,4,4,2,4,4,4,4,1,4,1,"Urban",667902,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"825",1470,1,2,15,5,4,2,1,4,2,4,4,2,3,4,4,4,1,4,1,"Suburban",50302,1.945910149,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"826",1472,1,2,15,5,4,2,3,1,1,5,5,2,5,5,2,2,2,4,1,"Urban",593603,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"827",1474,1,2,15,5,5,2,3,1,2,5,5,1,5,5,4,4,3,4,1,"Suburban",299402,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1.098612289,1
"828",1475,1,2,15,5,5,2,3,2,1,5,5,2,5,5,2,4,2,4,1,"Urban",794803,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"829",1476,1,2,15,5,4,2,3,2,1,5,5,2,5,5,4,4,3,4,1,"Rural",193102,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"830",1479,1,2,15,5,5,2,3,2,2,5,5,1,5,5,3,3,1,4,1,"Urban",642302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"831",1480,1,2,15,5,3,2,3,2,2,5,5,2,5,5,3,3,3,4,1,"Suburban",175103,0,0,1,0,0,0,1,1,0,1,0,0,4,0,4,1.609437912,1
"832",1481,1,2,15,5,5,2,3,2,2,5,5,2,5,5,4,4,2,4,2,"Suburban",410202,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"833",1482,1,2,15,5,4,2,3,2,2,5,5,3,5,5,1,4,1,4,2,"Suburban",167002,0,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1
"834",1483,1,2,15,5,5,2,3,2,3,5,5,2,5,5,4,4,1,4,1,"Rural",473802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"835",1484,1,2,15,5,5,2,3,2,4,4,4,3,4,4,4,3,1,4,2,"Suburban",403802,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,3
"836",1485,1,2,15,5,5,2,3,3,2,4,5,2,5,5,3,3,3,4,1,"Urban",641802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"837",1486,1,2,15,5,4,2,3,3,2,5,4,3,4,5,2,4,2,4,2,"Urban",621602,0,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1
"838",1487,1,2,15,5,4,2,3,3,2,5,5,1,5,5,3,4,2,4,1,"Rural",249202,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"839",1489,1,2,15,5,3,2,3,4,1,5,5,3,5,5,4,3,2,4,2,"Urban",621502,0,1,1,0,0,0,1,1,0,1,0,0,5,1,6,1.945910149,1
"840",1492,1,2,15,5,4,2,3,5,1,5,5,2,5,5,2,4,2,4,1,"Rural",21703,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"841",1493,1,2,15,5,3,2,5,1,1,5,2,5,2,2,4,1,3,4,1,"Urban",573504,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"842",1495,1,2,15,5,2,2,5,2,2,4,5,3,5,4,2,2,3,4,1,"Urban",740302,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"843",1496,1,2,15,5,4,2,5,2,2,5,5,2,5,5,2,2,3,4,1,"Urban",753903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"844",1497,1,2,15,5,4,2,5,2,2,5,5,2,5,5,4,3,3,4,1,"Suburban",209003,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"845",1498,1,2,15,5,5,2,5,4,2,5,3,2,4,4,4,4,1,4,1,"Urban",531903,0,0,1,0,0,0,1,0,0,0,0,1,3,1,4,1.609437912,1
"846",1499,1,2,15,5,5,2,5,4,2,5,3,4,2,4,3,1,1,3,1,"Suburban",190603,1.945910149,0,1,0,1,0,0,0,0,0,0,1,3,0,3,1.386294361,2
"847",1500,1,2,15,5,4,2,5,4,2,5,3,4,3,4,1,4,2,4,2,"Urban",558902,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"848",1501,1,2,15,5,2,2,5,4,4,4,5,2,5,5,4,4,1,4,2,"Urban",758903,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"849",1502,1,2,15,5,5,2,5,5,2,4,4,4,2,3,2,4,1,4,1,"Rural",319903,1.098612289,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,2
"850",1513,1,2,16,1,5,2,1,1,2,5,5,3,5,4,4,3,1,4,1,"Suburban",309902,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"851",1514,1,2,16,1,4,2,1,4,2,5,5,1,3,5,4,4,2,4,1,"Suburban",157302,0,0,1,0,0,0,1,0,0,0,0,1,3,1,4,1.609437912,1
"852",1516,1,2,16,1,5,2,3,2,2,5,4,2,3,5,4,4,3,4,1,"Suburban",30102,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"853",1517,1,2,16,2,5,1,1,3,2,4,4,4,3,4,2,3,3,4,1,"Rural",70402,1.945910149,0,1,0,0,0,0,0,0,1,0,1,3,0,3,1.386294361,2
"854",1518,1,2,16,2,1,1,1,4,3,5,4,4,4,4,1,3,2,4,2,"Suburban",409002,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,3
"855",1519,1,2,16,2,4,1,3,2,2,5,5,2,5,4,4,4,2,4,1,"Urban",755402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"856",1521,1,2,16,2,5,2,1,3,1,5,5,2,5,5,2,3,1,4,1,"Urban",134203,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"857",1522,1,2,16,3,4,1,1,1,2,5,5,2,4,5,4,4,2,4,1,"Suburban",375402,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"858",1523,1,2,16,3,5,1,1,2,2,4,5,2,5,4,2,2,2,4,1,"Urban",733102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"859",1526,1,2,16,3,5,2,1,2,2,5,5,2,5,4,3,4,3,4,1,"Rural",130704,0,0,1,0,0,0,0,1,0,0,0,1,3,1,4,1.609437912,1
"860",1527,1,2,16,3,3,2,1,2,2,5,5,2,5,5,4,4,2,4,1,"Suburban",234702,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"861",1528,1,2,16,3,3,2,1,4,2,5,4,2,3,4,4,4,3,4,1,"Urban",673002,3.135494216,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,3
"862",1529,1,2,16,3,3,2,1,4,2,5,4,2,3,5,2,4,2,4,2,"Suburban",113302,1.098612289,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"863",1530,1,2,16,3,1,2,1,4,3,5,5,1,4,5,4,4,1,4,3,"Urban",606802,0,1,1,0,0,1,1,1,0,1,1,1,8,0,8,2.197224577,1
"864",1533,1,2,16,3,4,2,3,2,1,5,5,1,5,5,3,3,3,4,1,"Suburban",410002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"865",1534,1,2,16,3,2,2,3,2,2,5,4,2,2,4,4,4,3,4,2,"Urban",320602,2.564949357,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1
"866",1537,1,2,16,3,5,2,5,2,2,2,4,2,4,4,3,4,3,3,3,"Suburban",712802,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
"867",1538,1,2,16,4,4,1,3,5,3,5,4,3,4,4,2,3,2,4,1,"Suburban",445102,4.762173935,1,1,0,1,0,1,1,0,0,0,1,6,0,6,1.945910149,3
"868",1539,1,2,16,4,5,1,5,1,1,5,5,1,5,5,4,4,3,4,1,"Urban",686303,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"869",1540,1,2,16,4,4,2,1,1,1,5,5,2,5,5,1,1,2,4,1,"Suburban",611202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"870",1541,1,2,16,4,4,2,1,1,2,5,5,3,4,4,4,4,2,4,1,"Suburban",344402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"871",1542,1,2,16,4,5,2,1,2,2,5,5,2,5,5,3,4,3,4,1,"Urban",790602,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"872",1544,1,2,16,4,5,2,3,1,2,5,5,2,5,5,1,2,1,4,1,"Suburban",623702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"873",1545,1,2,16,4,3,2,3,2,1,5,4,3,5,5,4,4,1,4,1,"Suburban",614803,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"874",1547,1,2,16,4,4,2,3,2,2,4,3,2,3,4,4,4,1,3,2,"Urban",567403,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"875",1548,1,2,16,4,4,2,3,2,2,4,4,4,2,5,4,4,2,4,1,"Suburban",605803,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"876",1550,1,2,16,4,3,2,3,2,2,5,5,2,5,5,4,4,1,4,3,"Suburban",140302,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"877",1551,1,2,16,4,5,2,3,2,2,5,5,3,3,5,4,4,3,4,2,"Rural",242704,1.098612289,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"878",1554,1,2,16,4,3,2,3,3,2,4,5,2,5,5,4,4,2,3,1,"Urban",640902,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"879",1555,1,2,16,4,3,2,3,3,2,5,4,3,4,5,4,4,3,4,1,"Urban",693802,0,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1
"880",1556,1,2,16,4,4,2,3,4,1,3,4,2,2,4,2,4,1,4,2,"Suburban",76005,2.564949357,1,1,0,0,1,1,1,0,1,0,1,7,0,7,2.079441542,1
"881",1557,1,2,16,4,2,2,3,4,1,5,4,3,2,5,3,2,2,4,2,"Suburban",174203,3.135494216,0,1,0,0,0,1,1,0,1,1,1,6,0,6,1.945910149,1
"882",1558,1,2,16,4,4,2,3,4,2,1,4,2,3,3,2,3,2,3,1,"Urban",768402,1.098612289,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"883",1559,1,2,16,4,5,2,3,4,2,5,3,2,4,5,4,4,2,3,1,"Rural",287002,0,1,1,0,0,0,1,1,0,0,0,1,5,1,6,1.945910149,1
"884",1563,1,2,16,4,5,2,5,1,2,5,5,5,5,5,4,4,1,4,1,"Suburban",536303,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"885",1564,1,2,16,4,4,2,5,4,1,5,4,2,3,4,4,4,3,4,1,"Rural",66904,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"886",1566,1,2,16,4,2,2,5,4,4,4,4,2,4,5,2,3,1,4,1,"Suburban",221103,0,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1
"887",1567,1,2,16,5,4,1,1,1,2,4,5,1,4,5,2,3,2,4,1,"Suburban",403303,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"888",1569,1,2,16,5,3,1,1,2,4,4,5,4,5,5,4,3,1,4,1,"Suburban",536203,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"889",1570,1,2,16,5,5,1,1,4,2,5,5,2,5,5,2,4,2,4,1,"Urban",596402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3
"890",1571,1,2,16,5,2,1,1,4,2,5,5,4,5,5,2,2,2,4,1,"Rural",397104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"891",1572,1,2,16,5,4,1,3,2,2,4,5,2,4,5,1,3,2,3,1,"Rural",428102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"892",1574,1,2,16,5,4,1,3,2,2,4,5,3,5,5,4,4,2,4,2,"Suburban",112802,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"893",1575,1,2,16,5,4,1,3,3,2,5,4,2,4,5,4,4,2,4,2,"Suburban",477702,1.945910149,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"894",1577,1,2,16,5,1,1,5,1,3,3,3,4,3,3,2,3,1,4,1,"Suburban",555703,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"895",1578,1,2,16,5,5,1,5,2,2,4,5,2,5,5,4,4,2,4,1,"Rural",451002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"896",1579,1,2,16,5,5,2,1,1,1,5,5,1,5,5,4,4,3,4,1,"Urban",643002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"897",1581,1,2,16,5,4,2,1,2,3,4,5,2,5,5,4,3,1,4,1,"Suburban",306402,0,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1
"898",1582,1,2,16,5,3,2,1,3,2,4,5,2,5,4,2,4,1,4,1,"Urban",638103,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"899",1583,1,2,16,5,5,2,3,2,1,5,5,1,5,5,4,4,2,4,1,"Urban",701602,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"900",1584,1,2,16,5,5,2,3,2,1,5,5,2,5,5,4,4,2,4,1,"Suburban",24803,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"901",1585,1,2,16,5,5,2,3,2,1,5,5,3,3,2,4,3,1,4,1,"Suburban",28002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"902",1587,1,2,16,5,4,2,3,2,2,5,5,2,5,5,4,4,2,4,1,"Urban",698603,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"903",1588,1,2,16,5,3,2,3,2,2,5,5,3,5,4,3,4,2,4,1,"Suburban",159003,1.098612289,0,1,0,0,0,1,1,0,0,0,1,4,1,5,1.791759469,1
"904",1589,1,2,16,5,3,2,3,2,3,5,3,4,3,3,2,4,1,3,3,"Urban",601502,4.787491743,1,1,0,0,1,1,1,0,0,0,1,6,0,6,1.945910149,1
"905",1590,1,2,16,5,5,2,3,2,3,5,5,3,4,4,4,4,1,4,3,"Suburban",31203,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
