"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
NA,NA,15,NA,NA,15,NA,15,NA,NA,NA,15,NA,15,15,NA,15,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,NA,15,NA,15,15,15,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,15,15,15,15,NA,NA,NA,15,NA,15,NA,15,15,15,15,15,NA,NA,15,NA,15,15,15,NA,NA,NA,15,NA,NA,15,NA,15,NA,15,15,NA,NA,15,15,15,15,NA,15,15,15,NA,NA,NA,15,NA,15
15,15,15,15,15,15,15,NA,15,15,15,NA,15,NA,15,NA,NA,15,15,NA,NA,15,NA,15,15,NA,15,15,NA,NA,15,NA,15,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,15,NA,NA,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,NA,15,15,15,NA,NA,15,15,15,NA,NA,15
NA,NA,NA,NA,15,15,15,NA,15,15,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,15,15,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,15,NA,15,NA,NA,15,15,NA,15,15,NA,NA,NA,15,15,15,NA,15,15,15,NA,NA,15,NA,15,15,NA,NA,15,NA,15,15,15,15,15,15,NA,15,NA,15,15,NA,15,NA,NA,15,15,15,15,15,15,NA,NA,15,15,15,15,15,15,15,15,NA,15,NA,15
NA,15,15,NA,15,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,15,NA,NA,15,NA,NA,15,NA,NA,NA,15,15,NA,15,15,15,NA,NA,NA,15,NA,NA,NA,NA,15,15,15,15,15,15,15,15,NA,NA,NA,NA,15,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,15,15,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,15,15,NA
NA,NA,15,NA,NA,15,15,NA,NA,15,NA,15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,NA,15,15,15,NA,NA,15,NA,15,NA,15,15,NA,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,15,NA,NA,15,15,15,15,NA,15,15,NA,15,15,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,15,NA
15,NA,NA,NA,NA,15,15,15,15,15,15,NA,15,NA,15,15,15,15,15,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,NA,15,15,NA,NA,15,NA,NA,15,NA,NA,NA,15,15,15,15,NA,NA,NA,NA,15,NA,15,15,15,NA,NA,15,15,15,NA,NA,15,15,15,NA,15,15,NA,NA,15,15,NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,NA,NA,15,15,15,15,15,15,NA,15,NA,NA,NA,NA,15,15,15
NA,NA,15,NA,15,NA,15,15,NA,15,15,15,NA,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,NA,15,NA,NA,15,NA,15,NA,NA,15,NA,NA,15,NA,15,15,15,15,NA,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,NA,15,15,NA,NA,15,NA,NA,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,15,NA,15,15,15,NA,15,15,NA,NA,15,15,15,15,15,NA,15
15,NA,15,NA,NA,15,15,NA,15,NA,NA,15,15,15,15,15,15,NA,15,NA,NA,NA,NA,NA,15,15,15,15,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,15,15,15,15,NA,15,15,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,15,NA,15,15,NA,NA,NA
NA,NA,NA,15,NA,NA,15,15,NA,15,15,15,NA,15,NA,NA,15,15,NA,NA,15,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,15,15,15,NA,15,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,15,15,15,NA,15,15,NA,NA,15,15,15,NA,15,NA,15,NA,15,15,NA,15,15,15,NA,15,NA,NA,NA,NA,15,15,NA,NA,15,15,15,15,NA,NA,15,NA,NA,NA
NA,NA,15,15,NA,NA,15,15,15,15,NA,NA,NA,NA,15,NA,NA,NA,15,NA,15,NA,15,NA,15,NA,NA,15,NA,15,15,15,15,NA,15,15,NA,NA,NA,NA,15,15,NA,NA,15,15,15,NA,NA,15,15,15,15,NA,15,NA,15,15,15,15,15,NA,15,NA,15,NA,15,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,15,15,15,15,15,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,NA,NA,NA,NA,15,15
15,NA,NA,NA,NA,NA,NA,15,NA,15,NA,NA,NA,15,NA,15,NA,15,15,NA,15,NA,NA,15,15,15,NA,15,15,15,NA,15,15,NA,NA,NA,NA,NA,15,15,NA,15,NA,15,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,15,NA,NA,15,15,15,15,15,15,15,NA,15,15,NA,NA,15,NA,NA,15,NA,15,NA,15,NA,15,15,15,15,15,NA,15,NA,NA,NA,15,15,NA,NA,15,15,NA,15,15
NA,15,15,15,NA,NA,NA,15,15,NA,NA,NA,15,15,15,15,NA,NA,15,15,15,15,15,15,NA,15,15,NA,NA,NA,15,15,NA,15,NA,15,15,NA,NA,NA,NA,15,15,NA,15,NA,NA,15,15,15,15,15,NA,15,NA,NA,NA,15,15,NA,NA,NA,15,15,NA,NA,15,15,15,15,15,15,15,15,NA,15,NA,NA,15,15,NA,NA,15,NA,15,15,15,15,15,15,15,NA,15,NA,NA,15,NA,15,15,NA
15,15,NA,NA,15,15,15,NA,NA,15,NA,NA,15,15,NA,NA,15,NA,15,15,15,15,15,15,15,15,NA,NA,15,15,NA,NA,15,NA,15,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,15,15,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,NA,NA,15,15,15,15,NA,15,15,15,NA,NA,NA,15,NA,15,15,15,NA,NA,15,NA,NA,NA,15,NA,15,NA,15,NA,15,15,NA
15,15,NA,NA,NA,15,15,15,15,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,NA,15,NA,15,15,NA,15,15,NA,15,NA,NA,15,15,15,15,NA,NA,NA,15,15,NA,15,15,15,NA,NA,NA,15,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,NA,15,15,15,15,15,15,NA,NA,NA,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,15,15,15,15,15,15,15,NA
15,NA,15,NA,15,15,15,NA,15,NA,15,15,NA,15,NA,15,NA,15,15,NA,15,NA,15,15,NA,15,NA,NA,15,NA,15,NA,15,15,15,15,15,NA,NA,15,NA,NA,15,NA,15,15,NA,NA,15,15,15,15,NA,NA,15,15,NA,15,NA,NA,15,15,15,NA,NA,15,NA,15,15,NA,NA,NA,15,NA,15,NA,NA,NA,15,15,15,15,NA,15,15,NA,NA,NA,15,NA,NA,15,NA,15,NA,NA,NA,15,15,NA
NA,15,15,NA,15,15,15,15,15,15,15,NA,15,15,15,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,15,NA,NA,NA,15,NA,15,NA,NA,15,15,NA,NA,NA,15,NA,15,15,15,15,NA,15,15,NA,NA,15,NA,NA,15,NA,15,NA,15,NA,15,NA,15,NA,15,NA,15,NA,15,NA,NA,15,15,15,NA,15,15,NA,15,15,NA,15,15,NA,NA,NA,15,NA,15,NA,15,15,NA,15,NA
15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,15,NA,15,15,15,15,15,15,NA,15,15,NA,15,15,15,NA,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,15,NA,15,15,NA,15,15,NA,15,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,15,15,NA,15,NA,NA,15,NA,15,15,15,15,NA,NA,15,15,15,15,NA,15,15,15,15,15,NA,15,NA,NA,15,NA,NA,15,15,15,15
15,15,NA,NA,15,NA,15,NA,15,15,15,15,15,NA,NA,15,NA,15,NA,NA,15,NA,NA,NA,15,NA,NA,15,15,15,15,NA,15,NA,NA,15,15,15,15,15,15,NA,15,15,15,NA,15,15,15,15,15,15,15,15,NA,15,15,15,15,NA,15,NA,15,NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,NA,15,15,NA,15,15,15,15
NA,15,15,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,15,15,15,NA,NA,NA,NA,15,NA,NA,15,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,15,NA,NA,NA,15,15,NA,15,15,15,15,NA,15,15,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,15,15,15,NA,15,15,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,NA,15,15,15,15,NA,15,15,15
NA,15,15,NA,NA,NA,NA,15,NA,15,15,NA,15,15,NA,NA,NA,NA,NA,NA,15,NA,NA,15,NA,15,NA,15,15,NA,15,NA,NA,15,NA,15,15,15,NA,NA,15,NA,NA,15,NA,15,15,NA,15,15,15,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,NA,15,NA,NA,NA,NA,15,15,15,15,15,NA,NA,15,15,15,15,NA,NA,15,NA,15,15,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,15,15,NA,NA
15,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,15,NA,15,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,NA,NA,15,15,15,15,15,NA,15,NA,15,15,15,NA,NA,NA,NA,15,15,NA,NA,15,NA,15,15,NA,15,15,15,NA,NA,15,NA,15,15,15,NA,15,NA,15,15,15,15,15,15,NA,15,15,NA,15,NA,NA,15,15,NA,NA,NA,15,15,NA,NA
NA,NA,15,15,NA,15,15,NA,NA,15,15,NA,15,NA,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,15,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,15,NA,15,NA,15,NA,NA,NA,15,NA,NA,NA,NA,15,15,NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,15,15,15,NA,NA,15,NA,NA,NA,NA,15,15,15,15,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
15,15,15,15,NA,15,15,NA,15,NA,NA,15,NA,15,NA,15,NA,15,15,NA,15,15,NA,15,15,NA,15,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,15,15,15,NA,NA,NA,15,15,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,15,NA,NA,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,15,15,15,NA,NA,NA,NA,15,NA,15,NA,15,15,15,NA,15,NA,15,15,NA,15,NA,15,NA
15,15,NA,15,NA,NA,15,NA,NA,NA,NA,15,15,15,15,15,NA,15,NA,NA,15,NA,NA,NA,15,NA,15,15,NA,NA,15,15,15,15,15,15,15,NA,15,15,NA,15,NA,15,NA,15,NA,15,15,NA,15,15,NA,NA,15,NA,15,NA,NA,15,15,15,15,NA,15,15,NA,15,15,NA,15,NA,15,NA,15,NA,NA,NA,15,NA,NA,15,15,NA,15,15,NA,NA,NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,15
NA,15,NA,NA,15,15,15,NA,15,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,NA,15,NA,15,15,15,NA,NA,15,15,NA,15,NA,NA,15,15,NA,NA,15,NA,NA,15,NA,15,15,NA,15,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,15,15,15,NA,NA,NA,15,NA,NA,15,NA,NA,NA,NA,NA,15,15,15,15,15,15,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,NA,NA,NA,NA,15
15,15,NA,NA,15,NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,15,NA,15,15,NA,NA,15,NA,15,15,15,NA,15,15,NA,NA,15,15,15,15,15,NA,NA,15,NA,15,15,NA,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,15,NA,15,15,NA,15,15,NA,15,15,NA,15,NA,NA,NA,NA,15,15,15,NA,15,15,15,15,15,NA,15,NA,NA,15,NA,15
15,15,NA,NA,15,NA,15,NA,15,NA,NA,15,NA,15,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,15,15,NA,NA,15,NA,15,NA,15,NA,15,NA,NA,NA,NA,15,15,15,15,15,NA,15,15,NA,15,15,NA,NA,NA,15,15,NA,15,15,NA,15,NA,15,15,15,15,15,15,15,NA,NA,15,NA,15,NA,NA,15,NA,15,NA,15,NA,15,15,15,15,NA,15,NA,NA,NA,NA,NA,15,15,15,15,15,NA,NA
15,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,15,15,15,NA,15,15,NA,NA,NA,NA,15,NA,15,15,NA,NA,15,NA,15,15,15,15,15,NA,15,NA,NA,15,NA,15,15,15,NA,15,NA,NA,15,NA,15,15,NA,15,15,15,15,15,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,15,15,NA,15,15,15,15,15,15,15,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,15,15,NA,NA,15,NA,NA,15,NA
15,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,NA,15,NA,NA,15,15,15,15,15,NA,15,NA,NA,NA,NA,NA,15,15,NA,NA,NA,15,15,15,15,NA,NA,15,NA,15,NA,15,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,NA,15,NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,NA,15,NA,15,15,15,NA,15
NA,15,15,15,15,NA,NA,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,NA,15,15,NA,15,15,15,NA,NA,NA,15,NA,15,15,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,15,15,NA,15,15,15,15,15,15,15,15,15,NA,15,15,NA,NA,NA,NA,NA,NA,15,15,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,15,NA,NA,15,NA,NA,15,NA,15,15,NA,15,15,15,15,NA,15,NA,NA,NA,15
NA,15,NA,NA,15,15,NA,15,NA,NA,15,NA,15,15,NA,NA,15,15,15,15,15,NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,15,NA,NA,15,15,15,15,NA,NA,NA,NA,15,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,15,NA,NA,15,NA,15,15,NA,15,NA,15,NA,NA,NA,NA,15,15,15,15,15,NA,15,NA,15,15,15
NA,NA,NA,15,15,NA,15,15,NA,15,15,15,15,15,NA,15,15,15,15,15,15,15,15,NA,NA,NA,15,15,15,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,NA,15,NA,15,NA,15,NA,NA,NA,15,15,15,15,NA,NA,NA,NA,15,15,NA,15,NA,15,15,15,15,15,15,15,NA,15,15,15,15,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,NA,15,15,15,NA,NA,15,15,NA,15,15,15,NA
NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,NA,NA,15,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,15,15,15,NA,NA,15,15,15,NA,NA,NA,15,NA,15,15,NA,15,15,15,15,15,15,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,15,NA,15,15,15,15,NA,NA,15,15,15,15,15,NA,15,NA
NA,15,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,15,NA,15,15,NA,NA,NA,NA,15,15,NA,NA,15,NA,NA,NA,15,NA,NA,NA,15,NA,15,15,15,15,15,NA,NA,NA,15,NA,NA,15,15,NA,15,15,NA,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,NA,NA,15,15,15,NA,15,NA,15,NA,15,NA,15,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,15,NA
15,NA,NA,NA,NA,NA,NA,15,15,NA,15,15,NA,15,15,15,15,NA,15,NA,15,NA,NA,15,NA,15,15,15,15,15,NA,15,15,NA,15,NA,NA,15,15,NA,NA,NA,15,NA,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,15,15,NA,15,15,15,15,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,15,NA,NA,15,NA,NA,NA,15,NA,NA,NA,15,15,15,15,NA,15,15,NA,15,NA,15,15,NA,NA
15,NA,15,15,15,NA,15,NA,15,15,15,NA,15,NA,15,15,NA,15,NA,15,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,15,NA,NA,15,NA,NA,NA,15,NA,NA,15,NA,15,15,15,15,15,15,15,15,NA,15,NA,15,15,NA,NA,15,15,15,NA,NA,15,15,NA,15,15,15,15,15,NA,NA,15,15,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,NA,15,NA,NA,15,NA,NA,15,NA,NA,NA,NA,NA,NA
15,15,NA,15,15,NA,15,NA,NA,NA,NA,15,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,15,15,15,NA,15,15,15,15,15,NA,15,NA,NA,15,15,15,NA,15,NA,15,15,15,15,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,15,NA,NA,15,15,15,15,NA,15,NA,15,15,15,NA,15,NA,15,15,NA,NA,15,NA,15,15,NA,15,NA,NA,NA,15,NA,15,NA,15,15,NA,NA,15,15,15,NA,NA,15
NA,15,NA,15,15,15,15,NA,15,15,NA,15,NA,NA,15,15,15,15,15,15,15,15,15,15,NA,NA,15,15,15,NA,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,NA,15,15,15,15,15,NA,NA,NA,15,NA,15,15,15,NA,15,NA,15,NA,15,NA,NA,15,15,15,NA,NA,NA,NA,15,15,NA,15,15,NA,NA,15,15,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,NA,15,15,NA,NA,NA,15
NA,15,15,15,15,15,15,NA,NA,15,15,NA,NA,NA,15,NA,15,15,NA,15,15,15,15,NA,15,NA,15,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,15,15,15,NA,15,NA,15,15,15,NA,15,15,NA,15,15,15,NA,NA,NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,15,15,NA,NA,15,NA,NA,15,NA,15,NA,NA,15,15,15,NA,NA,15,NA,15,NA,NA,NA,15,15
15,15,NA,NA,NA,NA,NA,NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15,NA,15,NA,15,NA,15,15,15,15,15,NA,NA,15,NA,NA,15,NA,15,15,15,NA,15,15,NA,15,15,15,NA,NA,NA,15,15,15,15,NA,15,NA,NA,15,NA,15,NA,NA,15,15,15,15,15,NA,15,NA,15,NA,15,15,NA,NA,15,15,15,NA,15,NA,15,15,NA,15,15,15,15,15,NA,15,15,NA,NA,NA,15
NA,NA,NA,15,15,15,15,NA,15,15,15,NA,15,NA,15,15,15,15,NA,NA,15,NA,15,15,15,NA,15,NA,15,NA,NA,NA,15,15,NA,NA,NA,15,15,15,NA,NA,15,NA,NA,15,15,NA,15,NA,15,NA,15,15,NA,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,15,NA,15,15,15,NA,NA,15,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15,15
15,NA,15,NA,15,15,NA,NA,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,15,15,15,NA,15,15,15,NA,NA,15,15,NA,15,15,15,15,15,NA,15,NA,NA,15,15,NA,NA,15,NA,15,15,NA,15,NA,NA,15,NA,NA,15,NA,15,15,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,15,NA,15,NA,NA,NA,NA,15,NA,NA,NA,15,15,15,15,NA,15,NA,15,NA,15
15,15,NA,NA,NA,15,NA,NA,15,15,15,NA,NA,15,15,15,NA,15,NA,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,15,15,15,15,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,NA,NA,15,15,NA,NA,NA,NA,15,15,15,NA,15,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,15,15,15,NA,NA
15,15,15,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,15,15,NA,NA,NA,NA,NA,NA,15,15,15,15,NA,NA,15,15,15,NA,NA,15,NA,15,15,15,15,15,NA,NA,15,15,NA,NA,15,15,15,15,NA,15,NA,NA,NA,15,NA,NA,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,15,15,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,NA,NA,15,15,NA,15,15,15,15,15,NA,NA,15
NA,15,NA,15,15,15,15,15,15,15,15,NA,15,15,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,NA,15,15,NA,15,NA,15,15,15,NA,NA,15,15,NA,15,15,NA,15,15,15,15,15,NA,15,15,NA,15,15,NA,15,15,15,NA,15,NA,15,NA,NA,15,NA,15,15,NA,15,NA,NA,15,NA,15,15,NA,NA,NA,15,15,NA,NA,NA,NA,15,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,15
NA,NA,15,NA,NA,15,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,15,15,15,15,15,15,15,15,NA,15,15,NA,NA,NA,15,15,15,15,NA,NA,15,15,NA,15,15,15,15,15,15,15,15,NA,15,15,15,NA,15,15,NA,NA,NA,NA,NA,NA,15,15,NA,15,15,NA,15,NA,15,15,NA,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,NA,15,15,NA,15,NA,15,15,15,NA,NA,15,15,NA
15,NA,15,15,NA,NA,NA,NA,15,NA,15,15,15,15,15,NA,15,15,NA,15,15,15,15,15,15,15,NA,15,15,15,NA,15,15,NA,15,NA,15,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,NA,15,NA,NA,NA,NA,15,NA,NA,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,15,15,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,15
15,NA,15,NA,15,15,15,15,15,NA,15,15,NA,NA,15,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,15,NA,15,NA,NA,NA,15,NA,15,15,NA,15,15,15,NA,15,15,NA,15,NA,15,15,NA,NA,NA,NA,NA,NA,15,15,NA,NA,15,NA,15,15,15,15,NA,15,15,15,NA,15,15,NA,15,NA,15,15,15,15,15,15,NA,15,15,15,NA,NA,15,15,15,15,15,NA,15,15,NA,15,NA
15,NA,NA,NA,15,15,NA,15,NA,15,15,NA,NA,15,15,NA,15,15,15,15,15,15,15,15,15,NA,NA,NA,15,15,15,NA,NA,15,NA,NA,15,NA,NA,NA,15,15,NA,15,NA,NA,15,15,15,15,NA,15,15,15,NA,NA,NA,NA,NA,15,15,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,15,NA,15,NA,NA,15,NA,NA,15,15,15,15,15,15,NA,15,NA,NA,15,15,15,NA,NA,NA,15,NA,15,NA
15,NA,15,NA,NA,15,15,15,15,NA,15,NA,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,15,15,15,NA,NA,15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,15,15,NA,15,15,NA,NA,15,NA,NA,NA,NA,15,15,15,NA,15,NA,NA,15,NA,NA,15,15,15,15,NA,NA,NA,15,15,NA,NA,15,NA,NA,NA,15,15,NA,15,15,NA,NA,15,NA,15,NA,NA,15,NA,NA,NA,NA,15,15
15,15,NA,NA,NA,NA,NA,15,NA,NA,15,NA,15,NA,NA,NA,NA,15,15,NA,NA,15,15,15,NA,15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,15,15,15,NA,15,NA,NA,15,15,NA,NA,15,15,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,NA,NA,NA,15,NA,NA,15,15,15,NA,NA,15,15,NA,NA,NA,15,15,15,15,15,15,15,15,NA,15,NA,NA,15,15,NA,15,NA,NA,NA,15,15,NA,15,15
NA,15,15,NA,15,15,NA,15,15,15,15,NA,NA,15,NA,15,NA,15,15,15,15,15,15,15,15,NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,15,NA,15,15,NA,15,15,15,NA,15,15,15,NA,15,NA,15,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,NA,NA,15,15,15,15,15,15,NA,NA,NA,15,NA,15,NA,15,15,15,15,15,NA,NA,NA,15,15,15,15,15,NA,15
NA,NA,15,NA,15,NA,15,15,15,NA,NA,15,15,15,NA,NA,15,15,NA,15,NA,15,NA,NA,NA,NA,15,NA,15,15,NA,15,15,15,15,15,NA,15,NA,15,NA,15,15,15,15,NA,NA,NA,15,15,15,NA,15,15,NA,15,15,NA,15,NA,NA,15,15,NA,NA,15,NA,15,NA,15,15,NA,15,NA,NA,NA,15,NA,15,NA,15,15,NA,NA,15,NA,NA,15,15,15,NA,15,NA,15,15,15,15,NA,NA,15
NA,15,NA,15,15,15,15,NA,15,15,15,NA,NA,15,15,15,15,15,15,NA,NA,15,NA,15,NA,15,NA,NA,15,NA,15,NA,15,15,NA,NA,NA,NA,15,NA,NA,NA,NA,15,NA,15,NA,NA,15,NA,15,15,NA,15,NA,15,NA,NA,NA,NA,NA,15,15,NA,15,NA,NA,NA,15,NA,15,NA,NA,NA,15,15,15,NA,NA,15,NA,15,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,15,NA,NA,15,15,NA,15
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,15,NA,15,15,15,15,NA,15,15,NA,NA,NA,NA,15,NA,NA,NA,NA,15,NA,NA,15,NA,NA,15,15,NA,NA,15,NA,15,15,15,15,NA,NA,NA,15,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,15,15,NA,NA,15,NA,15,NA,15,15,NA,15,15,NA,15,NA,15,15,NA,NA,15,15,15,NA,15,15,NA,15,NA,15,NA,15,NA,15,15,15
